Candidate ID Number,Position Title,Department,Furthest Recruiting Stage Reached,Date of Application,Application Source,Highest Degree,Years of Experience,Candidate Type
5389082,Sr. Software Engineer,Engineering,New Application,7/29/18,Agency,PhD,14,Experienced
5392334,Associate Relationship Manager,Sales,New Application,2/1/17,Campus Job Board,Masters,0,Campus
5395587,Associate Software Developer,Engineering,New Application,12/15/18,Advertisement,PhD,0,Campus
5398841,Associate Relationship Manager,Sales,New Application,10/18/16,Campus Job Board,Masters,1,Campus
5402096,Associate Relationship Manager,Sales,New Application,10/6/18,Campus Job Board,Masters,2,Campus
5405352,Associate Relationship Manager,Sales,New Application,11/2/16,Campus Job Board,Bachelors,0,Campus
5408609,Associate Software Developer,Engineering,New Application,9/5/16,Campus Job Board,Bachelors,0,Campus
5411867,Associate Product Manager,Product,New Application,11/24/17,Career Fair,PhD,1,Campus
5415126,Associate Product Manager,Product,New Application,10/9/18,Campus Job Board,Bachelors,0,Campus
5418386,Associate Software Developer,Engineering,New Application,1/28/17,Campus Job Board,Bachelors,0,Campus
5421647,Associate Relationship Manager,Sales,New Application,1/26/18,Campus Job Board,Masters,1,Campus
5424909,Sr. Customer Service Operations Associate,Operations,New Application,12/1/18,Outsourced,Bachelors,8,Experienced
5428172,Sr. Customer Service Operations Associate,Operations,New Application,9/4/16,Outsourced,Masters,8,Experienced
5431436,Associate Relationship Manager,Sales,New Application,1/28/17,Campus Job Board,Bachelors,0,Campus
5434701,Sr. Business Analyst,IT,New Application,9/19/17,Agency,Bachelors,13,Experienced
5437967,Associate Relationship Manager,Sales,New Application,12/4/18,Campus Event,Bachelors,0,Campus
5441234,IT Analyst,IT,New Application,8/26/17,Website,Masters,2,Campus
5444502,Associate Software Developer,Engineering,New Application,1/3/18,Campus Job Board,Masters,2,Campus
5447771,Associate Software Developer,Engineering,New Application,11/3/18,Career Fair,Masters,2,Campus
5451041,Associate Software Developer,Engineering,In-House Interview,10/18/16,Campus Event,PhD,2,Campus
5454312,Associate Software Developer,Engineering,In-House Interview,10/18/17,Campus Event,PhD,3,Campus
5457584,Associate Relationship Manager,Sales,New Application,11/20/18,Career Fair,Bachelors,0,Campus
5460857,Associate Relationship Manager,Sales,New Application,9/2/18,Advertisement,Masters,0,Campus
5464131,Business Operations Manager,Operations,New Application,12/16/17,Website,Bachelors,6,Experienced
5467406,Associate Software Developer,Engineering,New Application,12/5/18,Campus Job Board,Masters,1,Campus
5470682,Associate Relationship Manager,Sales,In-House Interview,1/10/18,Campus Job Board,Masters,0,Campus
5473959,Associate Software Developer,Engineering,New Application,9/7/16,Campus Event,PhD,3,Campus
5477237,Associate Relationship Manager,Sales,New Application,2/6/18,Campus Job Board,Masters,0,Campus
5480516,Associate Relationship Manager,Sales,New Application,1/7/17,Campus Job Board,Masters,1,Campus
5483796,Associate Software Developer,Engineering,New Application,2/23/16,Website,Bachelors,0,Campus
5487077,Sr. Software Engineer,Engineering,New Application,6/7/18,Advertisement,Bachelors,13,Experienced
5490359,Financial Analyst,Finance,New Application,10/9/18,Career Fair,Bachelors,0,Campus
5493642,Associate Software Developer,Engineering,In-House Interview,9/14/16,Campus Event,PhD,1,Campus
5496926,Associate Relationship Manager,Sales,In-House Interview,11/26/18,Campus Job Board,PhD,2,Campus
5500211,Associate Software Developer,Engineering,In-House Interview,9/29/17,Career Fair,PhD,1,Campus
5503497,Associate Product Manager,Product,New Application,3/15/18,Campus Job Board,Bachelors,0,Campus
5506784,Associate Product Manager,Product,New Application,12/15/18,Campus Job Board,Bachelors,0,Campus
5510072,Associate Relationship Manager,Sales,New Application,11/13/18,Advertisement,Bachelors,0,Campus
5513361,Associate Relationship Manager,Sales,New Application,8/16/18,Campus Job Board,Bachelors,0,Campus
5516651,Sr. Software Engineer,Engineering,New Application,4/15/18,Agency,PhD,12,Experienced
5519942,Associate Software Developer,Engineering,New Application,10/2/18,Campus Event,PhD,0,Campus
5523234,Account Executive,Sales,New Application,2/11/18,Agency,Bachelors,7,Experienced
5526527,Sr. Customer Service Operations Associate,Operations,New Application,9/30/16,Outsourced,Masters,12,Experienced
5529821,Associate Software Developer,Engineering,New Application,9/15/16,Career Fair,Masters,2,Campus
5533116,Business Operations Manager,Operations,In-House Interview,3/24/16,Career Fair,Bachelors,8,Experienced
5536412,Associate Software Developer,Engineering,In-House Interview,10/7/17,Website,Bachelors,0,Campus
5539709,Associate Relationship Manager,Sales,New Application,1/18/17,Campus Job Board,Bachelors,0,Campus
5543007,Associate Relationship Manager,Sales,New Application,12/13/16,Career Fair,Masters,0,Campus
5546306,Associate Software Developer,Engineering,New Application,12/17/18,Campus Job Board,Masters,1,Campus
5549606,Associate Relationship Manager,Sales,New Application,9/18/17,Campus Job Board,Bachelors,0,Campus
5552907,Associate Software Developer,Engineering,New Application,8/4/18,Campus Event,PhD,1,Campus
5556209,Associate Relationship Manager,Sales,New Application,2/5/17,Advertisement,Masters,0,Campus
5559512,Associate Product Manager,Product,New Application,9/26/18,Campus Event,Bachelors,0,Campus
5562816,Associate Software Developer,Engineering,In-House Interview,9/28/18,Campus Event,PhD,3,Campus
5566121,Associate Software Developer,Engineering,New Application,1/28/16,Campus Job Board,Bachelors,0,Campus
5569427,Associate Software Developer,Engineering,New Application,2/20/18,Advertisement,Masters,0,Campus
5572734,Associate Software Developer,Engineering,New Application,9/26/17,Career Fair,Bachelors,0,Campus
5576042,Finance Manager,Finance,New Application,12/18/17,Agency,Bachelors,7,Experienced
5579351,IT Analyst,IT,New Application,10/17/17,Campus Job Board,Bachelors,0,Campus
5582661,Finance Manager,Finance,New Application,4/16/17,Agency,Bachelors,7,Experienced
5585972,Associate Software Developer,Engineering,In-House Interview,10/18/17,Campus Event,PhD,3,Campus
5589284,Associate Software Developer,Engineering,In-House Interview,3/12/18,Campus Event,Bachelors,0,Campus
5592597,Associate Relationship Manager,Sales,New Application,1/7/16,Campus Job Board,Bachelors,0,Campus
5595911,Associate Relationship Manager,Sales,New Application,1/22/18,Campus Job Board,Masters,2,Campus
5599226,Associate Product Manager,Product,New Application,1/9/16,Website,PhD,1,Campus
5602542,Associate Relationship Manager,Sales,New Application,10/5/18,Campus Event,Masters,0,Campus
5605859,Associate Product Manager,Product,New Application,2/15/16,Campus Event,Bachelors,0,Campus
5609177,Associate Relationship Manager,Sales,New Application,2/9/17,Advertisement,Bachelors,0,Campus
5612496,Associate Software Developer,Engineering,New Application,12/2/18,Campus Job Board,Masters,0,Campus
5615816,Associate Relationship Manager,Sales,New Application,8/30/18,Campus Job Board,Bachelors,0,Campus
5619137,Associate Software Developer,Engineering,New Application,1/2/16,Campus Job Board,Bachelors,0,Campus
5622459,Associate Relationship Manager,Sales,New Application,9/18/18,Campus Job Board,Bachelors,0,Campus
5625782,Associate Product Manager,Product,In-House Interview,3/10/18,Campus Job Board,PhD,0,Campus
5629106,Associate Relationship Manager,Sales,New Application,1/15/17,Advertisement,PhD,0,Campus
5632431,Associate Relationship Manager,Sales,New Application,1/3/18,Campus Job Board,Masters,1,Campus
5635757,Associate Relationship Manager,Sales,New Application,9/7/17,Career Fair,Bachelors,0,Campus
5639084,UX Designer,Product,In-House Interview,12/11/18,Agency,Masters,3,Experienced
5642412,Associate Relationship Manager,Sales,New Application,11/6/18,Career Fair,Bachelors,0,Campus
5645741,Associate Relationship Manager,Sales,New Application,10/27/16,Campus Event,Bachelors,0,Campus
5649071,Associate Software Developer,Engineering,In-House Interview,11/21/17,Campus Event,PhD,1,Campus
5652402,Financial Analyst,Finance,New Application,9/26/18,Campus Job Board,Masters,1,Campus
5655734,Account Executive,Sales,In-House Interview,10/2/17,Website,Phd,8,Experienced
5659067,Business Operations Manager,Operations,New Application,8/8/18,Agency,Masters,4,Experienced
5662401,Associate Relationship Manager,Sales,New Application,3/27/17,Campus Job Board,Bachelors,0,Campus
5665736,Associate Relationship Manager,Sales,New Application,10/31/17,Campus Job Board,Bachelors,0,Campus
5669072,IT Analyst,IT,In-House Interview,8/31/17,Career Fair,Bachelors,0,Campus
5672409,Associate Relationship Manager,Sales,New Application,10/20/18,Website,Bachelors,0,Campus
5675747,Associate Relationship Manager,Sales,In-House Interview,9/25/17,Campus Job Board,Masters,0,Campus
5679086,Sr. Business Analyst,IT,New Application,3/14/17,Website,Masters,9,Experienced
5682426,Account Executive,Sales,New Application,1/25/18,Agency,Bachelors,3,Experienced
5685767,Associate Software Developer,Engineering,New Application,12/4/16,Website,PhD,0,Campus
5689109,Associate Relationship Manager,Sales,New Application,10/14/18,Career Fair,Bachelors,0,Campus
5692452,Associate Relationship Manager,Sales,New Application,9/11/16,Website,Masters,0,Campus
5695796,Associate Software Developer,Engineering,New Application,12/22/16,Campus Job Board,Bachelors,0,Campus
5699141,Associate Software Developer,Engineering,New Application,11/10/17,Campus Job Board,Masters,2,Campus
5702487,Associate Software Developer,Engineering,New Application,1/27/18,Campus Job Board,Masters,1,Campus
5705834,Associate Software Developer,Engineering,New Application,11/26/18,Campus Job Board,Masters,2,Campus
5709182,Associate Relationship Manager,Sales,In-House Interview,2/26/18,Campus Job Board,Bachelors,5,Campus
5712531,UX Designer,Product,New Application,1/12/17,Advertisement,Bachelors,3,Experienced
5715881,Finance Manager,Finance,New Application,3/29/16,Agency,Bachelors,5,Experienced
5719232,Associate Product Manager,Product,New Application,1/13/17,Campus Job Board,Masters,0,Campus
5722584,IT Analyst,IT,New Application,10/19/17,Campus Job Board,Masters,1,Campus
5725937,Associate Software Developer,Engineering,New Application,3/2/16,Campus Job Board,Bachelors,0,Campus
5729291,Finance Manager,Finance,New Application,11/23/17,Website,Bachelors,7,Experienced
5732646,Associate Relationship Manager,Sales,New Application,12/23/16,Campus Event,Masters,0,Campus
5736002,Sr. Business Analyst,IT,New Application,5/12/16,Agency,Bachelors,8,Experienced
5739359,Associate Product Manager,Product,In-House Interview,9/9/16,Campus Job Board,PhD,3,Campus
5742717,Associate Software Developer,Engineering,New Application,12/16/17,Campus Job Board,Masters,2,Campus
5746076,Associate Software Developer,Engineering,New Application,10/28/16,Campus Job Board,Masters,0,Campus
5749436,Associate Relationship Manager,Sales,In-House Interview,11/8/18,Website,Masters,1,Campus
5752797,Associate Product Manager,Product,New Application,12/14/16,Campus Job Board,Bachelors,0,Campus
5756159,Associate Software Developer,Engineering,New Application,9/11/16,Website,PhD,0,Campus
5759522,Associate Software Developer,Engineering,In-House Interview,9/29/16,Website,PhD,1,Campus
5762886,Associate Software Developer,Engineering,New Application,9/19/18,Campus Job Board,Masters,0,Campus
5766251,Associate Relationship Manager,Sales,New Application,9/12/16,Campus Job Board,Bachelors,0,Campus
5769617,Associate Software Developer,Engineering,New Application,2/4/16,Advertisement,Bachelors,0,Campus
5772984,Business Operations Manager,Operations,New Application,6/10/16,Internal Referral,Bachelors,7,Experienced
5776352,Account Executive,Sales,In-House Interview,9/4/18,Website,Bachelors,6,Experienced
5779721,Associate Software Developer,Engineering,New Application,12/21/16,Campus Job Board,Masters,0,Campus
5783091,Associate Relationship Manager,Sales,New Application,10/6/18,Campus Event,Bachelors,0,Campus
5786462,Associate Relationship Manager,Sales,In-House Interview,11/26/18,Campus Job Board,Bachelors,0,Campus
5789834,Associate Software Developer,Engineering,New Application,12/7/16,Campus Job Board,Masters,0,Campus
5793207,Associate Relationship Manager,Sales,In-House Interview,10/15/18,Campus Job Board,Masters,3,Campus
5796581,Associate Product Manager,Product,New Application,10/4/18,Campus Job Board,PhD,1,Campus
5799956,Associate Product Manager,Product,New Application,10/10/18,Campus Job Board,Bachelors,0,Campus
5803332,Associate Software Developer,Engineering,New Application,10/11/18,Campus Job Board,Bachelors,0,Campus
5806709,Associate Software Developer,Engineering,New Application,9/8/18,Career Fair,Bachelors,0,Campus
5810087,Associate Relationship Manager,Sales,New Application,8/30/18,Campus Event,Bachelors,0,Campus
5813466,Associate Product Manager,Product,New Application,8/30/18,Career Fair,Bachelors,0,Campus
5816846,Associate Relationship Manager,Sales,New Application,10/2/17,Campus Job Board,Bachelors,0,Campus
5820227,Associate Relationship Manager,Sales,New Application,1/28/18,Campus Job Board,Bachelors,0,Campus
5823609,Associate Relationship Manager,Sales,New Application,2/11/17,Campus Job Board,Masters,0,Campus
5826992,Associate Product Manager,Product,In-House Interview,1/5/17,Campus Job Board,PhD,1,Campus
5830376,Associate Relationship Manager,Sales,New Application,9/4/17,Campus Job Board,Bachelors,0,Campus
5833761,Associate Software Developer,Engineering,New Application,1/2/17,Website,Masters,2,Campus
5837147,Associate Product Manager,Product,New Application,10/21/18,Campus Job Board,Bachelors,0,Campus
5840534,Associate Relationship Manager,Sales,New Application,10/13/18,Campus Job Board,Masters,0,Campus
5843922,Finance Manager,Finance,New Application,4/29/18,Agency,PhD,4,Experienced
5847311,Associate Software Developer,Engineering,New Application,11/8/18,Website,PhD,2,Campus
5850701,Associate Software Developer,Engineering,New Application,11/6/16,Website,Bachelors,0,Campus
